id,name,profile_path,known_for_department,popularity
605,Michael Kaplan,/8JScTwoiIVJiLp22uGVqQSiauB0.jpg,Costume & Make-Up,0.5307
606,Charles Knode,\N,Costume & Make-Up,0.1528
607,장이머우,/uU5vECl94jDQYjiRk4eOpVRMEi9.jpg,Directing,1.9513
608,미야자키 하야오,/ouhjt9KugzhWtdEyBPipihB3ic8.jpg,Directing,4.2993
613,시마모토 스미,/iKIDv2VFpAgzJ0uMQi7pzcMHB9i.jpg,Acting,1.4394
614,辻村真人,/nB2XEl1ZZujLm8kNwNCAOrXBDlc.jpg,Acting,0.831
615,京田尚子,/7p7kVXNp1ZhJp2KejBPQwD8j9nE.jpg,Acting,1.6732
616,納谷悟朗,/v5R3cjPEVeLRPWlZPziYP8ooV5w.jpg,Acting,1.5411
617,永井一郎,/d5LuqwoIjMIqKvKmEk5y6AZY1Ww.jpg,Acting,2.0115
618,宮内幸平,/zmA0Pf53wW2VbaBT54NDtGCPQNQ.jpg,Acting,1.1191
619,八奈見乗児,/khkGvegnYvx50pAEF1lms7ZKBqy.jpg,Acting,1.1869
620,矢田稔,/ssSVNGUgMD4ZwjEEYeZFzctDZ7k.jpg,Acting,0.473
621,吉田理保子,/jdF2yFYq6Gqe9tIjWT9uJ0ovvXt.jpg,Acting,1.091
622,松田洋治,/42WeHwCymsgJh3mLAyknCdRcef8.jpg,Acting,1.0998
623,토미나가 미나,/A1MTkgqfy8UYkQTOLhv3oxo7eYA.jpg,Acting,1.4665
624,사카키바라 요시코,/bptHqpgbAxIzEoj6OMtt3ayOjgT.jpg,Acting,1.6881
625,家弓家正,/645IcH3dtGiZyMNq1i1041jVdyW.jpg,Acting,1.2701
626,水鳥鐵夫,/mRYf914hveuJxKhKH6TrjZHjcZ9.jpg,Acting,0.635
628,다카하타 이사오,/qbvnGLByh0N9ni7gZSREIgvO1sM.jpg,Directing,1.421
638,마이클 만,/kEYrCk6y6siUOxUlMD2KyFuRBQK.jpg,Directing,2.2606
639,Pieter Jan Brugge,/jYydRYXoDe1eO2AVHyUiavWQFrP.jpg,Production,0.2605
643,공리,/m3q1rIEdZmOnUVC0MSo1FcIGvp9.jpg,Acting,3.4765
649,Vernon Dobtcheff,/o3zjo0Q8BDJQFqHMIIaFbUnckBY.jpg,Acting,0.8443
650,캐런 앨런,/eJszpndpRzrXbSlz7RUlApoTykn.jpg,Acting,2.7867
651,Louise Lemoine Torrès,/lUU4XcNDTHy7iuOYOiNq6nu1mhQ.jpg,Acting,0.1009
652,폴 프리먼,/qrjgLfuNdXektuBwNL6onZBkbHw.jpg,Acting,1.2486
653,Ronald Lacey,/wrFU5EkxKIq0TpEBuKXzcRAld73.jpg,Acting,1.2143
654,Rodolphe Pauly,/lJLx3MO5Zv2yI3ahETrIXNDFb8c.jpg,Acting,0.3361
655,존 라이스 데이비스,/qpXl1YnqQsUKYEDm3BB2zK5wbhe.jpg,Acting,2.4994
656,Denholm Elliott,/qqgkT4QMMUbiFztfcUVLPYRXAxD.jpg,Acting,1.8395
657,Mariane Plasteig,/k1A8oJItsnQDI8cBsZRLxZHklQv.jpg,Acting,0.1116
658,알프레드 몰리나,/nJo91Czesn6z0d0pkfbDoVZY3sg.jpg,Acting,5.2418
659,Wolf Kahler,/znWaz8pJjV6iIPj4SuWNPt0PVn1.jpg,Acting,0.6687
660,Anthony Higgins,/97ldqHkMzAyGCZZGozJA7RGMpDN.jpg,Acting,0.9479
661,Vic Tablian,/5uEpB1Cg4kXzyLg0xSY7EdnEMeC.jpg,Acting,0.4359
662,Don Fellows,/2HFUZr73tp5BSOs02Ev7pGoDUfE.jpg,Acting,0.3545
663,William Hootkins,/dav2i86GN0UvYIyoTwQmGE8Nweg.jpg,Acting,0.943
664,프랭크 마셜,/fgEuoFGqnIWWH8RSb3PJJmPQvnu.jpg,Production,1.1418
670,Ben Burtt,/7asFDWjls2bYQSfXJf5StjXmlhI.jpg,Sound,1.12
673,베른트 아이힝거,/oBQqBzLhwGhcIV3iYnjfyl7jMR9.jpg,Production,0.8483
677,모리츠 블라이프트로이,/xg2F0OM9ZTLrEvaQsqFSiMH79WB.jpg,Acting,1.0017
678,마르티나 게덱,/ju7H4RLIzfrcMg2e3SUAaA9fEc6.jpg,Acting,0.8219
679,프란카 포텐테,/aU6f9UemZsTkqKEG4l77zf6masg.jpg,Acting,2.3445
680,Corinna Harfouch,/vPs5o94S0as2VSnj4JSATnNTmZa.jpg,Acting,0.546
681,니나 호스,/j4j3eenfrg0XgW0dVReFAdPNPE0.jpg,Acting,1.8642
682,Uwe Ochsenknecht,/mlNKDWmAxUIqLT4ZfW1REo7MoOD.jpg,Acting,0.6118
689,케이트 캡쇼,/nx3JwH8kwG5RXD3uSBUdNVcejki.jpg,Acting,1.2925
690,키호이콴,/iestHyn7PLuVowj5Jaa1SGPboQ4.jpg,Acting,4.0612
691,Amrish Puri,/uhMGFS7tuG71LDv2wk9LfZZ4EG6.jpg,Acting,2.5871
692,Jennifer Ulrich,/3I8JS27pZ2l06VRXcANm93xcQRa.jpg,Acting,0.2367
693,Roshan Seth,/4TbHkaZxPegaTns250cVXr8F91F.jpg,Acting,0.7464
694,필립 스톤,/l9riEGDgSK1NkVDUN6fn1TaXdpy.jpg,Acting,0.8739
695,교굉,/eSeHTbR1SQbF8sBhGjUJZeuVuw2.jpg,Acting,1.1269
696,David Yip,/rKgB9YklJzhD98DbbOzGnts5s7C.jpg,Acting,0.4914
699,Chua Kah Joo,/vDwQoBzEXWwxQ4pc7LIjBYn4t0i.jpg,Acting,0.1744
701,Rex Ngui,/eIItVNFxmEOW9v4T4oWPXmM0L5g.jpg,Acting,0.0797
702,Philip Tan,/6cXDkOsHPbdsgiUUM7UIz6s8cXX.jpg,Acting,1.3084
707,댄 애크로이드,/iVMmeVJx8IpCEjlGBZWzIWvX5Qo.jpg,Acting,2.8509
711,Robert Watts,/28BlqdvRGNAdbWuzdXAIYissbgZ.jpg,Production,0.161
716,Emile Ardolino,/yRXDdL8yngF1jI4FjFcicYL25Ii.jpg,Directing,1.2008
722,제니퍼 그레이,/6F8nkespn4z9ZnGHQaVHL0IVm2L.jpg,Acting,2.9339
723,패트릭 스웨이지,/ys8dRhQRsS0nLPTXXEHyuFhXCYO.jpg,Acting,3.2827
724,Cynthia Rhodes,/sqLHvm1kKfIn17RZDgzNVrhNrvK.jpg,Acting,0.6138
725,Jerry Orbach,/36Bsh8VKClXn6diVnEbDLgniBF4.jpg,Acting,1.778
726,Jack Weston,/aLTp2ebfPCMcL14LxcQvWRy7k2M.jpg,Acting,0.8724
727,Jane Brucker,/v9FOareCp5O6taJq6HrEyMcc6mY.jpg,Acting,0.6265
728,Kelly Bishop,/gYSCnHaLAQU4RCgoyqBBslK1Uy5.jpg,Acting,0.9942
729,Lonny Price,/jyZFeo6AFJSN7MPCn2v8WNTAZeb.jpg,Directing,0.4292
730,Max Cantor,/9siTqoLUi8pL2HWY0L8cEh5YhHs.jpg,Acting,0.6789
733,Alvin Myerovich,/6K2ys6yY52QTFsrVasMEDX9iOAh.jpg,Acting,0.0589
734,Paula Trueman,/38tYhKFOAenjMqQdQYHa12cvGvE.jpg,Acting,0.31
735,Arthur F. Repola,\N,Production,0.0632
737,Jeffrey Boam,/wHNcauJim5V1Y2IKGXVoOHjhc1i.jpg,Writing,0.7557
738,숀 코너리,/hbB676mW62gjsh0f51ICYE11niG.jpg,Acting,12.7833
739,Alison Doody,/q5CpMFAjLP40JHgwS6qWku6arSC.jpg,Acting,1.1588
740,줄리안 글로버,/diwVEgax6O2YwJu2VcW8zC0qhot.jpg,Acting,1.5683
741,리버 피닉스,/m6fAk9U6ws76aWCBanu2cj2Lgh0.jpg,Acting,1.9483
742,Michael Byrne,/cWUhkJPdyPFbWAskmTuzgEXYR8X.jpg,Acting,0.9615
743,Kevork Malikyan,/6rIgKwXjAFo2x4fEBuqOYC9oFq6.jpg,Acting,1.0829
744,Robert Eddison,/vABVhicQpeFrOQa5mwOqqK5xspO.jpg,Acting,0.4117
745,Richard Young,/8z3i4A06B0YnY9tPcI6rFWehh7E.jpg,Acting,0.4922
746,Alexei Sayle,/enPx0Zr32XX91rnOWJX6nScS5Ud.jpg,Acting,0.6669
747,Alex Hyde-White,/AjLhPmtUs94sQeHZ7PPnU7yK8o8.jpg,Acting,0.8733
748,Paul Maxwell,/6IyrhkOtcPKc4WBM07A8dTBiBOT.jpg,Acting,0.4073
749,Isla Blair,/b6PfeXgrOKpBhc1ECONAijh0Ar9.jpg,Acting,0.5238
762,알리 슐리만,/fG9V68oshqkuDSSRkLZdCci6z1Q.jpg,Acting,1.3504
765,히암 압바스,/hkzC5aJKTiuCchBpybaHDVngYZW.jpg,Acting,1.2777
766,Ashraf Barhom,/nLEExmNJZsFCT29AyUSAFSSZ5gb.jpg,Acting,0.8159
769,Martin Brest,/bqR72AZbmi0CnLarTpOv9YA9IzG.jpg,Directing,0.7424
771,Don Simpson,/dSVaGMYnsRrdUj6Xn7HeOzQlMZ5.jpg,Production,0.4376
776,에디 머피,/qgjMfefsKwSYsyCaIX46uyOXIpy.jpg,Acting,5.5427
777,Judge Reinhold,/sC4Xs0wRHYpC7V19dbYfJn53nFs.jpg,Acting,1.576
778,존 애슈턴,/8TzYptb6pPxZJXfrJIu0UoZTNkX.jpg,Acting,0.9454
779,리사 에일바처,/tYbOrII1dXzNauGSbMlAZRyRUWT.jpg,Acting,1.4199
780,로니 콕스,/cKkVkqft2RacSDhsKxO8nMFgeAd.jpg,Acting,2.0252
781,폴 라이저,/rGryzG00uSk8LsidacSBXVgo3iv.jpg,Acting,6.4892
782,Steven Berkoff,/3u4gxLWmDXAtY37GvkyCN05X2zw.jpg,Acting,1.6304
783,조너선 뱅크스,/bswk26L13PvY4iMTwUTAsepXCLv.jpg,Acting,3.6684
785,James Russo,/nubhNb5OUkzsrndD1BNqzp7MGyo.jpg,Acting,2.0804
786,Stephen Elliott,/ueLx0ahogooLzpBGMtNQ5e216VB.jpg,Acting,0.9275
787,Gilbert R. Hill,/3vERTxcH9gy2TBRPAHJDyOGPBRq.jpg,Acting,0.1136
788,Art Kimbro,\N,Acting,0.2112
789,Joel Bailey,\N,Acting,0.1689
790,Michael Champion,/fR7mBkINGtp6bnY8t0GAIeMQUPk.jpg,Acting,0.5004
814,토니 케이,/6LoSxSGfeCvdLkYFeM3op00OBeq.jpg,Directing,0.5448
816,John Morrissey,/kmwQgmYFjmMjWfHVaKvqftYwofF.jpg,Production,0.2062
819,에드워드 노튼,/8nytsqL59SFJTVYVrN72k6qkGgJ.jpg,Acting,5.7349
820,에드워드 펄롱,/e221dMIBgb6Lk092GIkHB9ohQF1.jpg,Acting,2.5674
821,Beverly D'Angelo,/8fYQIA8dAaA4GOTxOFSKIvTqzi.jpg,Acting,2.8581
822,Avery Brooks,/86G3ePzkKiFhGnVNiZLPd058P0d.jpg,Acting,1.2482
823,Jennifer Lien,/5wafpjORY55TY5OC6d9Cyb36O2r.jpg,Acting,0.7128
824,Ethan Suplee,/gGSb8P9nQdDNu0JC65zyAyMUFhS.jpg,Acting,2.4583
825,스테이시 키치,/gtYepb7Vu9bXcdZ62PXm56KalNl.jpg,Acting,3.064
826,페어루자 발크,/jJGfElPOapRPRm99eovc3EUgLxp.jpg,Acting,2.0116
827,엘리엇 굴드,/vqjRBbuqXOvalAx5JZEaWx6kQOw.jpg,Acting,4.9724
828,Guy Torry,/GDuwKO86VGWWeWOHJK3SPYQzXE.jpg,Acting,0.4129
829,William Russ,/yRPxz25nks8FQIQGU84fqrkdWqj.jpg,Acting,1.4789
830,Joe Cortese,/4Z2PvYRrpZ27xLKnDrtX6iRmJ3e.jpg,Acting,0.7274
831,Jason Bose Smith,\N,Acting,0.64
832,Antonio David Lyons,/5huW8kjvsLlOrfJSpGJFz062MxR.jpg,Acting,0.4056
833,Alex Sol,/1OUBpCPqaYEqevXO0gzFU8UsACi.jpg,Acting,0.3192
854,제임스 스튜어트,/jam9DRhOuKomlr0vUXTamPoxPdk.jpg,Acting,2.435
856,벤 가자라,/eGvi9AtDsxB3HYarc3hB512R0Gn.jpg,Acting,1.1961
857,Arthur O'Connell,/jJh2FxbrpIm5GzIMP8uA0cWNQdc.jpg,Acting,0.7315
860,Eve Arden,/54He7YAbDOob0T0dkd4rULfbARz.jpg,Acting,1.1278
861,Kathryn Grant,/xye9xqGqjGUout5l2ZMzjcy1vQ6.jpg,Acting,0.6433
862,조지 C. 스콧,/iZON8v2ExgNzY943W0UDWXeRZrz.jpg,Acting,1.1289
863,Orson Bean,/2iz769YdycczgnGPZyXNsaN3TGR.jpg,Acting,1.4554
865,마이클 베이,/rkC7lei20x5xlFH4SivAXXBh6uR.jpg,Directing,3.6163
876,조너선 헨즐리,/5TAo4TG1kqXWFhOf3ahhkQSfdOj.jpg,Writing,0.7827
879,빌리 밥 손튼,/mLYyf6xqQk5U2zTvZkFuT99uUah.jpg,Acting,7.2878
880,벤 애플렉,/aTcqu8cI4wMohU17xTdqmXKTGrw.jpg,Acting,6.906
882,리브 타일러,/aYlqS4wYuNCiN9wmvDwKRAE9BQ9.jpg,Acting,4.3212
883,Will Patton,/1V4DbU1mfEim4oaA5bvJywDAKwB.jpg,Acting,2.7256
884,스티브 부세미,/n0pZumkrcZrAPMoPq684RhYnjPV.jpg,Acting,5.129
886,윌리엄 피츠너,/wWtJOoaNAwPparpzMNuRBjvxwEf.jpg,Acting,4.0815
887,오웬 윌슨,/lFxHIlcywMlYpe6wkW39sfBrqag.jpg,Acting,6.1072
893,토니 스콧,/5PYRgW97xk9iNVC8dS0seoIliRR.jpg,Directing,1.6522
894,Trevor Rabin,/lyASdsQVCNLXkJ8RftrRSfOn71E.jpg,Sound,0.278
898,Mark Goldblatt,/9PuP0ma2BGgDyuauMQ9weWNk4t7.jpg,Editing,0.4105
902,Milton Welsh,/6t0LvgHgnUtnBHVOZEDt20YRbQf.jpg,Acting,0.3176
912,Larry Ferguson,/yayNcvBk09eaRDwAsHoDU69OF1L.jpg,Writing,0.8374
920,Jürgen Prochnow,/45gcCuTcZdqpVISh5C8q1N9HyEz.jpg,Acting,1.6798
921,Brigitte Nielsen,/lDQWhFUa9FxM4qmvmzdIJbOyeb0.jpg,Acting,2.2112
922,Allen Garfield,/v4S64Kcmgg7THvrFElzAeJiscy6.jpg,Acting,1.8692
923,딘 스톡웰,/gdHo8LNElMf1XxoRYgi0UUzbJuB.jpg,Acting,2.729
925,Paul Guilfoyle,/c7unxeM13lF9pMhZhYwlNsSFjFe.jpg,Acting,1.4638
926,Ola Ray,/ii6baCrYqNXBMFmPuGaCiUYlwdM.jpg,Acting,1.346
928,Rebecca Ferratti,/jobBu5WF1Pb8Spxb4HwR8J5jDyT.jpg,Acting,0.366
930,Branko Lustig,/yHRAgKCRESvnLN72L32BUwXLHIT.jpg,Production,0.3344
934,러셀 크로우,/uxiXuVH4vNWrKlJMVVPG1sxAJFe.jpg,Acting,5.1029
935,코니 닐센,/gSQ3O3PJ6ly6nT63joOtfZyscFP.jpg,Acting,4.8565
936,올리버 리드,/dWfotc1X71wNCGyPO9hXpv8U9Gw.jpg,Acting,1.6624
937,데릭 재커비,/yHENzHZSVpnNrqsoATuDSMiQflf.jpg,Acting,1.723
938,자이먼 혼수,/tpvtxxvCx2Mb5DV632hmuYlHoiY.jpg,Acting,3.7272
939,데이비드 쇼필드,/2Dlxu9pqbjKA0dbfy4yMUFjiqeW.jpg,Acting,1.5498
940,존 슈라프넬,/A4Wmltbkz3sz79GcBkLeTqwfkvE.jpg,Acting,0.8281
941,토마스 아라나,/qMuQWxUQ2sXDiN2d9EDVT5VXHo2.jpg,Acting,1.0655
942,랄프 묄러,/lfx7pAL0einahCePvn10SmMCfoU.jpg,Acting,1.1925
944,아서 맥스,/kIh83DFSNqWQuHsR0CiKw3Qjf2n.jpg,Art,0.4553
945,Crispian Sallis,\N,Art,0.289
947,한스 짐머,/tpQnDeHY15szIXvpnhlprufz4d.jpg,Sound,2.634
951,Colin Coull,\N,Editing,0.1535
952,Agustín Almodóvar,/ciY5icxyNekGwD3taLvzOprp2w5.jpg,Production,0.7682
954,마리사 파레데스,/71esuRUCyeSyib35mTFPkR24zH7.jpg,Acting,0.8588
955,페넬로페 크루스,/mSUUioSTuECMiyRR1DabK6leTdg.jpg,Acting,5.4126
956,가이 리치,/9pLUnjMgIEWXi0mlHYzie9cKUTD.jpg,Directing,4.2493
957,매튜 본,/Dnbz3B7yy4u0abixuD5LakZgsy.jpg,Directing,1.5778
961,Antonia San Juan,/A4rhAimrDiTfTVsXNqiJ2clVpx4.jpg,Acting,0.3896
973,제이슨 플레밍,/nYl0180ACnLzVlGbaAfuPtdGr9K.jpg,Acting,2.3879
974,덱스터 플레처,/yRI8MDB5sg8b8EZkzFz5cCBrnKL.jpg,Acting,1.4868
975,Nick Moran,/kfWebCAm72JBZLXcNbA2Myr950E.jpg,Acting,0.8651
976,제이슨 스타뎀,/pXGSq2UpcDE2NMF8LR56QZf5U1q.jpg,Acting,16.1542
978,Steven Mackintosh,/vDA4mmVe0XMnqd6qMyGWI8bUEeC.jpg,Acting,1.3127
980,비니 존스,/tkYWG9gY2QpoBfOh4OWNz8yQfsw.jpg,Acting,2.2286
982,스팅,/y6gpCAf6LTHcqFXEZ2udXJkucAm.jpg,Acting,1.3699
984,니컬러스 로,/mAR7cSZO9V9v0fFlDxiKDfvHlkQ.jpg,Acting,1.1568
987,Lenny McLean,/sXF9hvdsEPE8rUkfiqbN16HziAq.jpg,Acting,0.2012
989,P.H. Moriarty,/k0geInO1w0hWGqN5A2fx0l6K8NM.jpg,Acting,0.3933
991,Steve Sweeney,/4AfIG5KraFzzrg939Ynh8XJvPHX.jpg,Acting,0.1795
992,Huggy Leaver,\N,Acting,0.305
994,Stephen Marcus,/oQ6iNYr3KjiHWZYACtX7dao0C37.jpg,Acting,0.3647
1003,장 르노,/mw0EZJYz3kiFq9fNxsML773gotF.jpg,Acting,5.8662
1004,데니 에일로,/2WiZ8SkiFU355GUT2QuSPlenrfM.jpg,Acting,2.2629
1005,피터 에펠,/AvOZjWVwklfJHNHD2AwLmYRhSXw.jpg,Acting,1.0098
1006,Willi One Blood,/5n71rk2UbxcQhwX1D5q8Gxl3le6.jpg,Acting,0.1629
1007,Don Creech,/tNUnAKPneKllW5cdYVoesrhi0qf.jpg,Acting,0.3169
1008,Keith A. Glascoe,/xq6o65epeveHXxR9jSmT79EBhRT.jpg,Acting,0.1598
1010,마이클 바다루코,/ntqAjxrBsyXbRzAaln4ynSBTE1r.jpg,Acting,0.9907
1011,수잔 비에르,/tVp2J7hMAgJnaXtQojFN3VTVYaY.jpg,Directing,0.7277
1018,Nikolaj Lie Kaas,/aU7YfSyQxxOwiNyXuaW0YRgpYyg.jpg,Acting,1.3285
1019,매즈 미켈슨,/AsX4bdvZ8UCayWTmAf9lAqOA8V7.jpg,Acting,5.6286
1032,마틴 스콜세지,/9U9Y5GQuWX3EZy39B8nkk4NY01S.jpg,Directing,6.8704
1036,Cybill Shepherd,/ci20y6ilSmiw759cUwQVheOqNaD.jpg,Acting,1.788
1037,하비 카이텔,/7P30hza1neYWW3r7rSQOC736K2Z.jpg,Acting,5.4783
1038,조디 포스터,/5emVgsLFlU6SmeBIFsF2Y7aqwtG.jpg,Acting,5.4517
1039,Peter Boyle,/6TapQmC46mPDYrwm67tyJaEM97I.jpg,Acting,1.5692
1040,Leonard Harris,/aldnhNNMP8hZrq9cAcBE6pCVCCm.jpg,Acting,0.2548
1041,Diahnne Abbott,/2huiGuIcrGn2bYiIDqVnuX2ZWzf.jpg,Acting,0.676
1042,Frank Adu,\N,Acting,0.5043
1043,Gino Ardito,\N,Acting,0.1266
1044,Michael Chapman,/vFFWHlwwIgWoi2NPoVq3uzikCnM.jpg,Camera,0.69
1060,Dean Cundey,/5f95wKLwh4OTjGEzNkDhOdixDxU.jpg,Camera,0.5084
1062,크리스토퍼 로이드,/nxVjpyb3UrfbPZnEyDNlQVlFAs5.jpg,Acting,4.2303
1063,리 톰슨,/vsi9xdehaMWMoPKyq1qKxqN9Zz4.jpg,Acting,1.9721
1064,크리스핀 글로버,/imBnLpSXvg61qDDdEfvL6R4ITKt.jpg,Acting,2.5507
1065,토머스 F. 윌슨,/mVhm65ZVBIRIptWGiMIvoUy0Khi.jpg,Acting,1.8714
1066,클로디아 웰즈,/2VOsPvoV2vmEUd1O2KjW3kcN8JD.jpg,Acting,1.1425
1067,마크 맥클루어,/qOOd1C4rj8GbnXi8YKldwbHpa8z.jpg,Acting,0.9425
1068,웬디 조 스페버,/dufqiCvSBQUxuHmMXcH6U8fZG4k.jpg,Acting,0.8308
1069,조지 디센조,/8L9fr5601BbUs3UzoCEELnxEKVm.jpg,Acting,1.1161
1070,Frances Lee McCain,/8KL73kRxsLDdrXPuMfiPET1EqH6.jpg,Acting,0.6044
1071,톰 티크베어,/7Upo7OK9T1jKkpjXnZHA7bhgwlN.jpg,Directing,1.0839
1072,제임스 톨칸,/euEktcyVXm1pq5UBC16v3zuBq7J.jpg,Acting,1.7811
1074,"Harry Waters, Jr.",/leyDoL9wnYRFfUeDyOCourN6wxC.jpg,Acting,0.2227
1081,Herbert Knaup,/1QmgD5ce0cUEZ4Jk3HqdoxvlGrZ.jpg,Acting,0.6576
1082,Nina Petri,/pw6sA1kMJsJe8cSutLCJCFfZSX0.jpg,Acting,0.3706
1083,Armin Rohde,/h1CuhGgADJFD9vw1IYFskJK9q9V.jpg,Acting,0.5948
1084,Joachim Król,/jF4Mmer6sL54SLj29XKJHR1mrKM.jpg,Acting,0.636
1086,Heino Ferch,/orqYafNbzIezRcRDSE8gdxOUGqk.jpg,Acting,1.0499
1087,Lars Rudolph,/1C1tHlJpvWmyfnfqjpi5tHDs4jn.jpg,Acting,0.2251
1088,Ludger Pistor,/pixOQw3AM7XhOR6fjSoP6L3ml0g.jpg,Acting,0.9039
1090,존 맥티어난,/yVfDkVbgQHD1A7JSV8Z47EjB1mU.jpg,Directing,1.0189
1091,Joel Silver,/5YWxIdEql8yyGWIcF1X3QPQ40u6.jpg,Production,1.5494
1098,Mark Helfrich,/zCx3E9m6fmJXPstWtdsmnMNB7fy.jpg,Editing,0.9952
1100,아놀드 슈왈제네거,/2marNcjIfCUE5Z2HyrcEiJHPbsA.jpg,Acting,6.0065
1101,칼 웨더스,/9Tot1ywxTQA3vFCcAjyK6h9Dao3.jpg,Acting,2.1847
1102,Elpidia Carrillo,/u8ZEUAUdVjUE8DTddv81rE1Qer7.jpg,Acting,1.1947
1103,Bill Duke,/hZrYPwer5PeK77OEILkNWHVb3ss.jpg,Acting,1.7786
1104,Jesse Ventura,/j1OaAOYJbelxGrFMzlwz6wfGaXA.jpg,Acting,1.0128
1105,Sonny Landham,/873kBnyYgm8xYyeb26EXdCGDgnv.jpg,Acting,0
1106,Richard Chaves,/leJa0My0VtHINCpmose619KXupp.jpg,Acting,0.913
1107,R.G. Armstrong,/wDsIQBOtNZotwMEi2QJLSNrLEXc.jpg,Acting,1.0627
1108,셰인 블랙,/fafBg8LjtQqsXyFg8ZgW7DHQXKt.jpg,Writing,0.7985
1109,Kevin Peter Hall,/wdW2sUAQPonZcQo8oDY1j60h7DP.jpg,Acting,1.2435
1115,스티븐 그레이엄,/yguEO9zFvuccq87kOJpFLsmUgvs.jpg,Acting,4.2637
1116,Alan Ford,/nSlngfcFsCPENxiqCwZnB1twKuC.jpg,Acting,1.1094
1117,데니스 파리나,/4hEWe0ZcDpGlB3nRizLkVMcG13B.jpg,Acting,1.5332
1118,라데 셰르베지야,/1mJC5oD3pLH1vAS3wJ4sGNxYeqJ.jpg,Acting,2.1356
1119,Robbie Gee,/mzzfbA0e4DWgxvIYjaryMolkiqm.jpg,Acting,0.7783
1120,Lennie James,/lUcouck90jXNzyJr5uBJJiYMHAN.jpg,Acting,1.7892
1121,베니시오 델 토로,/aYomJWx0B2B8ra6Rmgt8lr0XCrw.jpg,Acting,4.6887
1122,Mike Reid,/oGZPYtbKw15dFhjb7jQ61crB3d0.jpg,Acting,0.1776
1123,Andy Beckwith,/9fL7P2yETzD74Yli7IEpP14RJlG.jpg,Acting,0.4456
1124,William Beck,/v1zl9EQ9kQ7hboy29oLYRf1ckGE.jpg,Acting,0.6649
1125,이완 브렘너,/u80rtfJRqCg4qKcdEPmYv8IkCvu.jpg,Acting,1.718
1137,쥘리에트 비노쉬,/htdZZIroEyJaeHQAUTqokNfkPgl.jpg,Acting,2.2534
1145,Zbigniew Zamachowski,/qUi05ZXhKoOMOgBkonKOLuIMf0n.jpg,Acting,0.5274
1146,줄리 델피,/rd40f4QpAUUne3hMaUhHrZtcK2c.jpg,Acting,1.9081
1150,브라이언 드 팔마,/bWjOPDt8HRww5VAtpZ5FiCxpIxu.jpg,Directing,2.2399
1152,올리버 스톤,/zn4XrQMUg32poFHJd2kwlXBPmGg.jpg,Directing,1.9403
1153,John A. Alonzo,/6C6xpgu8sRl30pOtlunFdIGAb1K.jpg,Camera,0.3684
1158,알 파치노,/m8HAAjq1T75JypKk0v1FFQn4ysZ.jpg,Acting,7.3794
1159,스티븐 바우어,/7eu9I2BaQfcJEsil7FxGm1ioZ6k.jpg,Acting,2.9751
1160,미셸 파이퍼,/khpWT4F4Nj0QEuVPP1P2Zgz41G2.jpg,Acting,6.5048
1161,메리 엘리자베스 매스트란토니오,/vbZ1E557K5oj34xLHR5ErO8wPCi.jpg,Acting,2.0335
1162,Robert Loggia,/mRSUgJnfprCNw83pyVfpfW7ryfK.jpg,Acting,1.8612
1163,Miriam Colon,/9jnz7htVMCTDNRDmoi2mdOKv6Pj.jpg,Acting,1.3707
1164,F. 머레이 에이브러햄,/p2RYVGdrcP0m70BkkiKcwyrDeim.jpg,Acting,3.2479
1165,Paul Shenar,/kc0I4h9fTY8WP3wyQbwVWEzbmil.jpg,Acting,1.1882
1166,Harris Yulin,/3W758yxhdphzblpgDz4wKgLCriB.jpg,Acting,1.8085
1167,Ángel Salazar,/lZQXjnIHxFa2DjaStlYZcW7GqES.jpg,Acting,0.1764
1168,Arnaldo Santana,/h120ebuCOk8aIlFYYGuW0eoDzWy.jpg,Acting,0
1169,Pepe Serna,/6fEdr5dpXYjpudCtmvhpZXl9q2F.jpg,Acting,0.932
1170,Michael P. Moran,/dqQgY3uyzf1ot16iQZwcAWQnnkg.jpg,Acting,0.3951
1171,Al Israel,/seDaFV7BzxgVNeirCjgnP3H3L7M.jpg,Acting,0.3178
1172,Dennis Holahan,/vaXyHuzpujZ3292uKQPVWQnVvJi.jpg,Acting,0.1701
1173,마크 마골리스,/rT5TYJIPLBkTqsrUs00AixGeaMM.jpg,Acting,2.1852
1176,Lone Scherfig,/oYkh2tQyqQaZQl1cOZFdEo3ikEN.jpg,Directing,0.7524
1201,게리 마셜,/uYVagiSCH4gj3BcYownQySVwfy7.jpg,Acting,1.3935
1204,줄리아 로버츠,/mQ7076pL4Ac0ZzY4w31labWIdQt.jpg,Acting,8.8647
1205,리처드 기어,/i7wcBNmFldh2E4QInCvmv7CPSIR.jpg,Acting,9.2142
1206,제이슨 알렉산더,/qRezZ2yhM2bmBERt7jVcxo8RVSA.jpg,Acting,3.0202
1208,Ralph Bellamy,/vC6cdrUUewgurTlVXt36eRAtQKb.jpg,Acting,2.1728
1209,Elinor Donahue,/1NBfIpEhYGM6CnRZ1dl24SrMzUo.jpg,Acting,1.4163
1210,엑토르 엘리손도,/7Mfx9xeOFKXtzVpAc1488LiHs0b.jpg,Acting,3.0042
1211,Larry Miller,/ajnXlXG20LJwAwxne8G94ucVj0v.jpg,Acting,1.6291
1212,Laura San Giacomo,/xOPY9e0HN6zYmI5HrmRSbwygEzy.jpg,Acting,2.6865
